"Time","Contracts","Funding Interval","Funding Rate"
"2020-09-17 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-17 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-17 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-16 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-16 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-16 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-15 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-15 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-15 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-14 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-14 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-14 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-13 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-13 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-13 01:00:00","ETHUSDT Perpetual","8h","0.003731%"
"2020-09-12 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-12 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-12 01:00:00","ETHUSDT Perpetual","8h","0.007150%"
"2020-09-11 17:00:00","ETHUSDT Perpetual","8h","0.009323%"
"2020-09-11 09:00:00","ETHUSDT Perpetual","8h","0.003498%"
"2020-09-11 01:00:00","ETHUSDT Perpetual","8h","0.006538%"
"2020-09-10 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-10 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-10 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-09 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-09 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-09 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-08 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-08 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-08 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-07 17:00:00","ETHUSDT Perpetual","8h","0.006480%"
"2020-09-07 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-07 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-06 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-06 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-06 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-05 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-05 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-05 01:00:00","ETHUSDT Perpetual","8h","0.011810%"
"2020-09-04 17:00:00","ETHUSDT Perpetual","8h","0.020118%"
"2020-09-04 09:00:00","ETHUSDT Perpetual","8h","0.010813%"
"2020-09-04 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-03 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-03 09:00:00","ETHUSDT Perpetual","8h","0.014859%"
"2020-09-03 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-02 17:00:00","ETHUSDT Perpetual","8h","0.060011%"
"2020-09-02 09:00:00","ETHUSDT Perpetual","8h","0.045898%"
"2020-09-02 01:00:00","ETHUSDT Perpetual","8h","0.055077%"
"2020-09-01 17:00:00","ETHUSDT Perpetual","8h","0.027103%"
"2020-09-01 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-09-01 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-31 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-31 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-31 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-30 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-30 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-30 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-29 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-29 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-29 01:00:00","ETHUSDT Perpetual","8h","0.012226%"
"2020-08-28 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-28 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-28 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-27 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-27 09:00:00","ETHUSDT Perpetual","8h","0.011281%"
"2020-08-27 01:00:00","ETHUSDT Perpetual","8h","0.015004%"
"2020-08-26 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-26 09:00:00","ETHUSDT Perpetual","8h","0.020921%"
"2020-08-26 01:00:00","ETHUSDT Perpetual","8h","0.011631%"
"2020-08-25 17:00:00","ETHUSDT Perpetual","8h","0.011335%"
"2020-08-25 09:00:00","ETHUSDT Perpetual","8h","0.022430%"
"2020-08-25 01:00:00","ETHUSDT Perpetual","8h","0.031958%"
"2020-08-24 17:00:00","ETHUSDT Perpetual","8h","0.022508%"
"2020-08-24 09:00:00","ETHUSDT Perpetual","8h","0.031572%"
"2020-08-24 01:00:00","ETHUSDT Perpetual","8h","0.030687%"
"2020-08-23 17:00:00","ETHUSDT Perpetual","8h","0.014516%"
"2020-08-23 09:00:00","ETHUSDT Perpetual","8h","0.016169%"
"2020-08-23 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-22 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-22 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-22 01:00:00","ETHUSDT Perpetual","8h","0.021092%"
"2020-08-21 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-21 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-21 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-20 17:00:00","ETHUSDT Perpetual","8h","0.026745%"
"2020-08-20 09:00:00","ETHUSDT Perpetual","8h","0.035614%"
"2020-08-20 01:00:00","ETHUSDT Perpetual","8h","0.040187%"
"2020-08-19 17:00:00","ETHUSDT Perpetual","8h","0.021587%"
"2020-08-19 09:00:00","ETHUSDT Perpetual","8h","0.034355%"
"2020-08-19 01:00:00","ETHUSDT Perpetual","8h","0.054732%"
"2020-08-18 17:00:00","ETHUSDT Perpetual","8h","0.085913%"
"2020-08-18 09:00:00","ETHUSDT Perpetual","8h","0.133232%"
"2020-08-18 01:00:00","ETHUSDT Perpetual","8h","0.103523%"
"2020-08-17 17:00:00","ETHUSDT Perpetual","8h","0.061133%"
"2020-08-17 09:00:00","ETHUSDT Perpetual","8h","0.074991%"
"2020-08-17 01:00:00","ETHUSDT Perpetual","8h","0.046248%"
"2020-08-16 17:00:00","ETHUSDT Perpetual","8h","0.086801%"
"2020-08-16 09:00:00","ETHUSDT Perpetual","8h","0.092210%"
"2020-08-16 01:00:00","ETHUSDT Perpetual","8h","0.075821%"
"2020-08-15 17:00:00","ETHUSDT Perpetual","8h","0.084015%"
"2020-08-15 09:00:00","ETHUSDT Perpetual","8h","0.079340%"
"2020-08-15 01:00:00","ETHUSDT Perpetual","8h","0.124102%"
"2020-08-14 17:00:00","ETHUSDT Perpetual","8h","0.146832%"
"2020-08-14 09:00:00","ETHUSDT Perpetual","8h","0.136967%"
"2020-08-14 01:00:00","ETHUSDT Perpetual","8h","0.051653%"
"2020-08-13 17:00:00","ETHUSDT Perpetual","8h","0.060530%"
"2020-08-13 09:00:00","ETHUSDT Perpetual","8h","0.031747%"
"2020-08-13 01:00:00","ETHUSDT Perpetual","8h","0.024038%"
"2020-08-12 17:00:00","ETHUSDT Perpetual","8h","0.034577%"
"2020-08-12 09:00:00","ETHUSDT Perpetual","8h","0.034144%"
"2020-08-12 01:00:00","ETHUSDT Perpetual","8h","0.052038%"
"2020-08-11 17:00:00","ETHUSDT Perpetual","8h","0.052529%"
"2020-08-11 09:00:00","ETHUSDT Perpetual","8h","0.048022%"
"2020-08-11 01:00:00","ETHUSDT Perpetual","8h","0.052034%"
"2020-08-10 17:00:00","ETHUSDT Perpetual","8h","0.108975%"
"2020-08-10 09:00:00","ETHUSDT Perpetual","8h","0.033424%"
"2020-08-10 01:00:00","ETHUSDT Perpetual","8h","0.034455%"
"2020-08-09 17:00:00","ETHUSDT Perpetual","8h","0.046488%"
"2020-08-09 09:00:00","ETHUSDT Perpetual","8h","0.032833%"
"2020-08-09 01:00:00","ETHUSDT Perpetual","8h","0.044084%"
"2020-08-08 17:00:00","ETHUSDT Perpetual","8h","0.020749%"
"2020-08-08 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-08-08 01:00:00","ETHUSDT Perpetual","8h","0.029682%"
"2020-08-07 17:00:00","ETHUSDT Perpetual","8h","0.046696%"
"2020-08-07 09:00:00","ETHUSDT Perpetual","8h","0.052275%"
"2020-08-07 01:00:00","ETHUSDT Perpetual","8h","0.069781%"
"2020-08-06 17:00:00","ETHUSDT Perpetual","8h","0.056598%"
"2020-08-06 09:00:00","ETHUSDT Perpetual","8h","0.062436%"
"2020-08-06 01:00:00","ETHUSDT Perpetual","8h","0.089460%"
"2020-08-05 17:00:00","ETHUSDT Perpetual","8h","0.053408%"
"2020-08-05 09:00:00","ETHUSDT Perpetual","8h","0.061202%"
"2020-08-05 01:00:00","ETHUSDT Perpetual","8h","0.063177%"
"2020-08-04 17:00:00","ETHUSDT Perpetual","8h","0.054679%"
"2020-08-04 09:00:00","ETHUSDT Perpetual","8h","0.036557%"
"2020-08-04 01:00:00","ETHUSDT Perpetual","8h","0.054445%"
"2020-08-03 17:00:00","ETHUSDT Perpetual","8h","0.050577%"
"2020-08-03 09:00:00","ETHUSDT Perpetual","8h","0.029169%"
"2020-08-03 01:00:00","ETHUSDT Perpetual","8h","0.033067%"
"2020-08-02 17:00:00","ETHUSDT Perpetual","8h","0.094879%"
"2020-08-02 09:00:00","ETHUSDT Perpetual","8h","0.163561%"
"2020-08-02 01:00:00","ETHUSDT Perpetual","8h","0.053847%"
"2020-08-01 17:00:00","ETHUSDT Perpetual","8h","0.044202%"
"2020-08-01 09:00:00","ETHUSDT Perpetual","8h","0.035058%"
"2020-08-01 01:00:00","ETHUSDT Perpetual","8h","0.061105%"
"2020-07-31 17:00:00","ETHUSDT Perpetual","8h","0.070112%"
"2020-07-31 09:00:00","ETHUSDT Perpetual","8h","0.108946%"
"2020-07-31 01:00:00","ETHUSDT Perpetual","8h","0.060270%"
"2020-07-30 17:00:00","ETHUSDT Perpetual","8h","0.062728%"
"2020-07-30 09:00:00","ETHUSDT Perpetual","8h","0.068810%"
"2020-07-30 01:00:00","ETHUSDT Perpetual","8h","0.071643%"
"2020-07-29 17:00:00","ETHUSDT Perpetual","8h","0.095544%"
"2020-07-29 09:00:00","ETHUSDT Perpetual","8h","0.086449%"
"2020-07-29 01:00:00","ETHUSDT Perpetual","8h","0.114134%"
"2020-07-28 17:00:00","ETHUSDT Perpetual","8h","0.120925%"
"2020-07-28 09:00:00","ETHUSDT Perpetual","8h","0.113557%"
"2020-07-28 01:00:00","ETHUSDT Perpetual","8h","0.091745%"
"2020-07-27 17:00:00","ETHUSDT Perpetual","8h","0.076669%"
"2020-07-27 09:00:00","ETHUSDT Perpetual","8h","0.069401%"
"2020-07-27 01:00:00","ETHUSDT Perpetual","8h","0.090981%"
"2020-07-26 17:00:00","ETHUSDT Perpetual","8h","0.091914%"
"2020-07-26 09:00:00","ETHUSDT Perpetual","8h","0.039999%"
"2020-07-26 01:00:00","ETHUSDT Perpetual","8h","0.023376%"
"2020-07-25 17:00:00","ETHUSDT Perpetual","8h","0.019115%"
"2020-07-25 09:00:00","ETHUSDT Perpetual","8h","0.032733%"
"2020-07-25 01:00:00","ETHUSDT Perpetual","8h","0.042763%"
"2020-07-24 17:00:00","ETHUSDT Perpetual","8h","0.094350%"
"2020-07-24 09:00:00","ETHUSDT Perpetual","8h","0.058285%"
"2020-07-24 01:00:00","ETHUSDT Perpetual","8h","0.047433%"
"2020-07-23 17:00:00","ETHUSDT Perpetual","8h","0.079591%"
"2020-07-23 09:00:00","ETHUSDT Perpetual","8h","0.055183%"
"2020-07-23 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-22 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-22 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-22 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-21 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-21 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-21 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-20 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-20 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-20 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-19 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-19 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-19 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-18 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-18 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-18 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-17 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-17 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-17 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-16 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-16 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-16 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-15 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-15 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-15 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-14 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-14 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-14 01:00:00","ETHUSDT Perpetual","8h","0.012898%"
"2020-07-13 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-13 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-13 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-12 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-12 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-12 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-11 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-11 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-11 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-10 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-10 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-10 01:00:00","ETHUSDT Perpetual","8h","0.010104%"
"2020-07-09 17:00:00","ETHUSDT Perpetual","8h","0.011218%"
"2020-07-09 09:00:00","ETHUSDT Perpetual","8h","0.011645%"
"2020-07-09 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-08 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-08 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-08 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-07 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-07 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-07 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-06 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-06 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-06 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-05 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-05 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-05 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-04 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-04 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-04 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-03 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-03 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-03 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-02 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-02 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-02 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-01 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-01 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-07-01 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-30 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-30 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-30 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-29 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-29 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-29 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-28 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-28 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-28 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-27 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-27 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-27 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-26 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-26 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-26 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-25 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-25 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-25 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-24 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-24 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-24 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-23 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-23 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-23 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-22 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-22 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-22 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-21 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-21 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-21 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-20 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-20 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-20 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-19 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-19 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-19 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-18 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-18 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-18 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-17 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-17 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-17 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-16 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-16 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-16 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-15 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-15 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-15 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-14 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-14 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-14 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-13 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-13 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-13 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-12 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-12 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-12 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-11 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-11 09:00:00","ETHUSDT Perpetual","8h","0.023457%"
"2020-06-11 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-10 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-10 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-10 01:00:00","ETHUSDT Perpetual","8h","0.012471%"
"2020-06-09 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-09 09:00:00","ETHUSDT Perpetual","8h","0.021431%"
"2020-06-09 01:00:00","ETHUSDT Perpetual","8h","0.023671%"
"2020-06-08 17:00:00","ETHUSDT Perpetual","8h","0.021080%"
"2020-06-08 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-08 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-07 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-07 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-07 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-06 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-06 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-06 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-05 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-05 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-05 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-04 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-04 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-04 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-03 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-03 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-03 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-02 17:00:00","ETHUSDT Perpetual","8h","0.018222%"
"2020-06-02 09:00:00","ETHUSDT Perpetual","8h","0.034764%"
"2020-06-02 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-01 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-01 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-06-01 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-31 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-31 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-31 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-30 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-30 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-30 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-29 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-29 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-29 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-28 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-28 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-28 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-27 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-27 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-27 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-26 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-26 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-26 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-25 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-25 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-25 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-24 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-24 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-24 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-23 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-23 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-23 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-22 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-22 09:00:00","ETHUSDT Perpetual","8h","0.003518%"
"2020-05-22 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-21 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-21 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-21 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-20 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-20 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-20 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-19 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-19 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-19 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-18 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-18 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-18 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-17 17:00:00","ETHUSDT Perpetual","8h","-0.004057%"
"2020-05-17 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-17 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-16 17:00:00","ETHUSDT Perpetual","8h","-0.005470%"
"2020-05-16 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-16 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2020-05-15 17:00:00","ETHUSDT Perpetual","8h","-0.003957%"
"2020-05-15 09:00:00","ETHUSDT Perpetual","8h","0.004486%"
